max_depth,estimators,samples,rmse_train,rmse_test,std_train,std_test,rmse_ratio,train_rmse_std_ratio,test_rmse_std_ratio,train_score,test_score,test_size,1st_feature,2nd_feature,3rd_feature,4th_feature,5th_feature,is_nan_mean
60,640,20000,3781.7923827302156,10391.898704944471,23011.288887633727,23259.80077948112,0.36391736391068136,0.16434509171550804,0.4467750520938165,0.9729891902284784,0.8002921989260305,0.1,fiModelDesc_code,ModelID,YearMade,MachineID,saledate_year_code,True
60,640,20000,3777.578100443419,10782.7973383994,22862.99103607649,23696.424244980673,0.3503337753544539,0.16522676733252517,0.45503900617762566,0.9726985093868076,0.792870459676771,0.15,fiModelDesc_code,ModelID,YearMade,MachineID,saledate_year_code,True
60,640,20000,3885.548297811125,10596.055057119098,23099.921260252853,23371.484166130733,0.3666976319833832,0.1682061273731196,0.4533753604092713,0.9717049302722799,0.7943993824193682,0.2,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,20000,3961.8974776934792,11300.886312299903,23175.732761259256,23231.192464025153,0.35058289838570833,0.1709502572585847,0.48645313105644405,0.9707740611473002,0.7633160144882798,0.25,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,20000,3979.3489266205343,10741.350245783002,23154.08786930882,22803.29790364037,0.3704700838875267,0.17186377408091452,0.47104371881526086,0.9704607332110367,0.7780808284360955,0.3,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,50000,3481.687262101153,9213.236423896555,23079.26598908883,22468.20056711974,0.37790056630595426,0.1508577986729382,0.41005671087783174,0.9772414188333071,0.8318198578356215,0.1,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,50000,3456.699985687092,9162.4762600063,23150.755477986964,23151.314785332535,0.3772670059485333,0.1493126213083593,0.3957648343069987,0.9777052165348862,0.8433493091671762,0.15,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,50000,3473.6064074237233,9154.882118932377,23170.742188665372,22712.402990882212,0.37942666680986253,0.14991347187501558,0.40307853478152716,0.977525389085106,0.8375114459429716,0.2,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,50000,3545.965618412925,9599.835475744638,22755.225613278064,22969.17439174195,0.3693777489595854,0.15583082667146983,0.4179442983895861,0.9757161058883767,0.8253085881306871,0.25,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,50000,3547.119211519142,9563.059045091368,23159.662855154173,23032.973888696266,0.37091888639334986,0.15315936305738287,0.41518993992280623,0.9765415392661215,0.8276058208416193,0.3,fiModelDesc_code,ModelID,YearMade,MachineID,saledate_year_code,True
60,640,100000,3188.5660021881154,8641.945036137473,22898.743302482504,22827.345160698525,0.36896392986239684,0.13924633155927102,0.3785786290652919,0.980610243705549,0.8566638880038445,0.1,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,100000,3254.93157748108,8716.25146543591,22929.162480598057,23145.42822779628,0.373432500242614,0.14195597332590326,0.37658631240912666,0.9798482645578549,0.8581732941923752,0.15,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,100000,3259.8939853231986,8705.295942001812,22979.44777816276,22693.983257747037,0.3744725058219646,0.14186128477904753,0.38359488694123756,0.979875124319892,0.8528476050927938,0.2,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,100000,3320.9198399959196,8786.96508717175,23033.064244946152,22847.264760080456,0.37793707008625665,0.1441805486529907,0.3845959321364649,0.9792116922126854,0.8520800521861711,0.25,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,100000,3359.937019698087,8928.12011082183,22975.63543676329,22906.80360936141,0.376331968879483,0.14623913357895016,0.3897584430842696,0.9786138102930821,0.8480832921542647,0.3,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,200000,3032.4757764984156,8150.307262749208,23050.566849336286,22937.726677831506,0.3720688900108437,0.1315575359304334,0.355323235699124,0.9826925185872382,0.8737390851265612,0.1,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,200000,3078.234804979461,8232.235523666506,23075.236262978986,22969.47038893652,0.3739245307219374,0.1333999257861581,0.3583990133108009,0.9822043551199835,0.8715458654533595,0.15,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,200000,3054.699632163774,8369.52555361735,22996.52664837054,22991.953170807068,0.3649788285601826,0.1328330873123494,0.36401977211071196,0.9823552606354488,0.867486292669782,0.2,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,200000,3077.8024510416267,8309.091432205209,22957.13322760585,23080.984968332552,0.37041383840264075,0.13406736897534677,0.3599972637045344,0.9820258207481666,0.8703993781128101,0.25,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
60,640,200000,3082.153047423309,8457.641548154506,23003.35988769048,23102.202188069485,0.3644222836679391,0.1339870811251632,0.3660967677151674,0.9820473338582294,0.8659709228505543,0.3,ModelID,fiModelDesc_code,YearMade,MachineID,saledate_year_code,True
6,10,10000,13463.585841675469,13452.068349583647,23073.80985908006,23152.784702481888,1.0008561874495812,0.5835007709564378,0.5810129762983387,0.659489015739436,0.6620860073803265,0.1,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,10000,14170.870247137,15036.607215258291,23373.0947121893,23671.01503678363,0.9424247135189652,0.6062898568475295,0.6352328867981419,0.632369358820134,0.5962099861875574,0.15,ProductSize_code,YearMade,fiModelDesc_code,ModelID,MachineID,False
6,10,10000,13307.088191839268,13442.453275756148,23247.254440862147,22581.155621849888,0.9899300312866985,0.5724154749409522,0.5952951877604091,0.6722995614933107,0.6454463626106045,0.2,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,10000,13665.712980400895,13632.000773862092,23245.94248109099,22466.907460668423,1.0024730197054743,0.5878751954891497,0.6067591099365538,0.6543566687510942,0.6316960609333744,0.25,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,10000,13386.920692045309,13958.288435860475,22674.122814736023,23866.781481246926,0.9590660598224023,0.5904052298484105,0.584841674057646,0.6513718605477239,0.6578461650071192,0.3,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,20000,13900.697243777091,13983.583959530948,23251.986240266757,22979.213319508686,0.9940725699510415,0.5978283790528175,0.6085318833634435,0.6425813726086702,0.62950369877953,0.1,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,20000,13879.559215275089,14664.774154491919,23066.91495185818,23409.661207793502,0.9464557086972721,0.6017085182063762,0.6264411101178068,0.6379255606214531,0.6074406824485195,0.15,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,20000,14014.410129574479,14144.886194769288,23109.724465831114,22567.039077450565,0.9907757430213148,0.6064291311778938,0.6267940666129806,0.6322207226539908,0.6070309557977118,0.2,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,20000,13995.782465923192,14079.816236016335,23257.038661147504,22846.316405237525,0.9940316145690749,0.601786954471728,0.6162838676605448,0.6378283166487524,0.6201182181049811,0.25,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,20000,13557.381545511054,14139.240604896006,22851.72186339889,23136.53418920761,0.9588479271522213,0.5932761490163951,0.6111218080144203,0.647998268027421,0.6264678804159218,0.3,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,50000,14097.962423943225,13875.884116812917,23014.973102680575,23077.07433411486,1.0160046239404108,0.6125561112344391,0.601284370623194,0.624766672070943,0.6383847826007896,0.1,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,50000,14135.49800227383,14522.082277150346,23013.266636468004,23467.167595088686,0.9733795562166188,0.6142325740003374,0.6188255237155077,0.6227094676126284,0.6170039050522347,0.15,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,50000,14306.928338363941,14345.220327434836,23381.378118521043,23514.54637670521,0.9973306796133579,0.6118941435291628,0.6100572852915416,0.6255761965196253,0.6277928879515098,0.2,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,50000,14042.047612293336,14273.737649970593,23094.6344650386,22961.865988537134,0.9837680891046968,0.6080220768832968,0.6216279485777084,0.6302992953370647,0.6135477773692595,0.25,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,50000,13958.052153813482,14524.000353742978,22876.09090628295,23444.14737287751,0.9610335867429495,0.6101589738821979,0.6195149741528143,0.6276953893164323,0.6161756085076717,0.3,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,100000,14350.927627184636,14265.429962307933,23041.54285016229,22796.095006973293,1.0059933465098916,0.6228284156363929,0.6257839317630567,0.6120804544586879,0.6083553062777978,0.1,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
6,10,100000,14268.120893792488,14242.78277285756,23041.407559556104,22772.89469740706,1.0017790147711314,0.6192382499599067,0.6254269807201652,0.6165394784863389,0.6088150127881105,0.15,ProductSize_code,YearMade,fiModelDesc_code,ModelID,saledate_year_code,False
