max_depth,estimators,samples,rmse_train,rmse_test,std_train,std_test,rmse_ratio,train_rmse_std_ratio,test_rmse_std_ratio,train_score,test_score,test_size,1st_feature,2nd_feature,3rd_feature,4th_feature,5th_feature,is_nan_mean
20,10,10000,5179.914690832126,11372.457826949743,22809.520950714028,22883.955149803438,0.45547890962999105,0.2270944094803523,0.49696207462840736,0.9484212520163723,0.7529298683283605,0.25,Enclosure_code,YearMade,fiProductClassDesc_code,ModelID,fiModelDesc_code,True
20,10,10000,5140.652989959688,11901.119288529215,23186.86565078537,23404.67329053595,0.431947018203108,0.22170538559986727,0.5084932885323215,0.9508396990958851,0.7413483583036864,0.3,Enclosure_code,YearMade,ModelID,fiModelDesc_code,fiProductClassDesc_code,True
20,10,20000,4584.041743694658,10761.743799122378,23146.68113750061,23269.9667448408,0.42595715241506565,0.19804315428478075,0.4624735358295418,0.9607767299703773,0.7860112342744586,0.1,Enclosure_code,YearMade,fiModelDesc_code,ModelID,fiProductClassDesc_code,True
20,10,20000,4744.592822389745,10375.757221154125,23220.286057718284,22628.232237846903,0.4572767771316445,0.20432964566397627,0.45853149782509867,0.9582469398404716,0.7896787584217455,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,10,20000,4883.306229585722,11013.748873867671,23163.454525637117,22963.217677079134,0.4433827469202921,0.21081942782674837,0.47962567915127624,0.9555523908752321,0.7699016833195069,0.2,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,10,20000,4994.003034773718,10457.340924520746,23211.526403069747,22930.440334258292,0.47755955082841395,0.21515185809207518,0.45604623252251203,0.9537065917323096,0.7919802298479925,0.25,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,10,20000,5011.754535789028,11470.378728769418,23130.883172746882,23477.253326827173,0.43693017068554163,0.21666939815311265,0.48857413467794186,0.9530510184052826,0.7612555241777299,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,10,50000,4596.450584598321,9801.134191438123,23100.918518554965,23331.43819783032,0.468971294017543,0.19897263309709487,0.4200827273626693,0.960409011478664,0.8234952012117837,0.1,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,10,50000,4546.115830288081,9400.75713287572,23173.147229548813,23309.551471288072,0.48359039235145207,0.1961803368897249,0.403300644564322,0.9615123698265359,0.837326900347382,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,10,50000,4714.918994491172,9693.608072638239,23151.499307068472,22783.863048293297,0.4863946385247188,0.20365501741183745,0.4254593723676886,0.9585235969729085,0.8189662190864011,0.2,Enclosure_code,YearMade,fiProductClassDesc_code,ModelID,fiModelDesc_code,True
20,10,50000,4495.837838767923,9819.617942318642,23052.69086152618,22913.20528016598,0.4578424400192448,0.19502442755050597,0.42855714956731317,0.9619644583774876,0.8163240754807781,0.25,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,10,50000,4672.562224405943,9732.031508167207,22999.074301725246,22956.501217383175,0.480121978693214,0.20316305617811048,0.42393356966774604,0.9587235932784636,0.8202683463985223,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,10,100000,4640.103612337779,8986.697870528104,23037.301443715107,22895.447448909217,0.5163302115179603,0.2014169768831003,0.3925102529916377,0.9594307506538354,0.8459202933257731,0.1,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,10,100000,4694.937164280621,8784.134548935981,23050.46980003821,22966.129970694426,0.5344791952041897,0.20368075813677508,0.3824821404452922,0.9585136606902485,0.8536976587509713,0.15,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,saledate_year_code,True
20,10,100000,4657.004268698847,9049.083087277539,23013.56182520635,23023.69331179897,0.5146382482934998,0.20235912650418642,0.3930335139862269,0.9590502720488633,0.845516932730275,0.2,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,10,100000,4604.5026547577245,8965.190196114898,23143.003012853995,22961.664905157668,0.5135978773493399,0.19895873721315724,0.3904416440682892,0.9604148930851203,0.8475492245462333,0.25,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,ModelID,True
20,10,100000,4563.490270298616,9078.811985265806,23113.355979474614,22963.16016268821,0.5026528005761988,0.19743953558068933,0.3953642234319975,0.961017072890723,0.8436819202273544,0.3,Enclosure_code,YearMade,fiModelDesc_code,ModelID,fiProductClassDesc_code,True
20,10,200000,4769.042250847244,8108.168474133354,23074.943205530144,23507.657463979165,0.5881774985388406,0.2066762292053787,0.34491605497304517,0.9572846989742179,0.8810269663701498,0.1,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,10,200000,4812.535797461085,8403.571566462813,22974.32434803599,23302.33468359484,0.5726774335649232,0.20947453011267753,0.3606321718646948,0.9561201631173855,0.8699401012861961,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,10,200000,4728.518976309912,8516.04228003988,22977.350013853764,23099.47857750367,0.5552484147938929,0.20579044030138116,0.3686681606888547,0.9576500299932511,0.8640803893040294,0.2,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,10,200000,4830.025306310945,8493.326749978783,23089.632953178014,22931.642106483883,0.5686847390303229,0.2091858851158632,0.37037586364464103,0.9562409737414511,0.8628189760090065,0.25,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,10,200000,4661.851184357054,8475.214059185364,23040.871622568255,23029.595087974853,0.5500570430200026,0.2023296366874779,0.3680140283322127,0.9590624257066682,0.8645634176743252,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,20,10000,4534.007022162987,10626.849234863912,23395.75236814995,22241.584551935164,0.42665581509221906,0.19379616226129168,0.4777919131638176,0.9624388740343545,0.7714863740893483,0.1,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,20,10000,4490.001181953214,11204.720602687046,23273.767041118703,22962.0142993222,0.4007240645408373,0.19292111904448248,0.48796766941381925,0.9627770626575255,0.7617287060775639,0.15,YearMade,Enclosure_code,ModelID,fiProductClassDesc_code,fiModelDesc_code,True
20,20,10000,4672.024011074129,10977.034092176587,23449.968657325506,22255.25802130358,0.4256180651205151,0.1992336995987686,0.4932332881366261,0.9603009705655083,0.7565992230854747,0.2,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,ModelID,True
20,20,10000,4359.597559753909,10745.550337937993,22910.98775558538,22778.716641776344,0.4057118921459066,0.1902841381725718,0.47173642426503387,0.9637871183757051,0.77737569630016,0.25,YearMade,fiProductClassDesc_code,ModelID,fiModelDesc_code,MachineID,True
20,20,10000,4644.032913858785,11399.258730476155,22660.449258951186,23394.622699204596,0.40739779872202275,0.20494001953753535,0.48725978089245797,0.9579935874758797,0.7624987388375797,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,20,20000,4377.6831866685525,10687.436286617121,23235.321245522922,23229.606868955765,0.40961022543360714,0.1884063981905162,0.4600782246082648,0.9645010569573743,0.7882221383104623,0.1,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,ModelID,True
20,20,20000,4490.271860674567,10848.421093193496,22651.86603348766,22911.34577336404,0.41391017384934,0.19822966699680808,0.4734955860081124,0.9607026875157179,0.7757271724216415,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,20,20000,4381.735994543624,10647.778710326395,23249.004008108594,23546.619026900516,0.41151644054117525,0.18846983694507508,0.4521998974953467,0.9644769003681698,0.7954641187348817,0.2,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,20,20000,4434.366993724344,10229.759791513607,23120.092821880102,23083.35205801839,0.4334771376941814,0.1917971103268151,0.4431661296765661,0.9632114158980101,0.8035644944063743,0.25,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,ModelID,True
20,20,20000,4509.483888629251,10694.895015444978,23068.032977689883,23151.98871443275,0.42164826135431,0.1954862771780573,0.46194282259553243,0.9617823856054641,0.7865732575287272,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,20,50000,4242.705874781102,9442.674609766615,23118.90430096909,23801.97201926774,0.4493118793263135,0.18351673676002273,0.39671816276915006,0.9663208589035949,0.8425832159722646,0.1,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,20,50000,4229.084132438059,9507.9480487081,23106.586168545815,23468.204521312808,0.44479461927778297,0.18302505188736892,0.405141690327157,0.9665010421708534,0.835838322535192,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,20,50000,4344.220513382536,9467.77494574682,22982.69671416849,23270.557435174054,0.45884281557981876,0.18902135669328957,0.40685638803976526,0.9642700334646648,0.8344513246437003,0.2,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,20,50000,4388.907043421066,9787.642965033323,23033.87643814669,22905.922501129327,0.4484130713697446,0.19054139910868595,0.42729748014081353,0.9636930070392256,0.8174022556457627,0.25,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,ModelID,True
20,20,50000,4247.1273823197325,9611.587829638012,23147.35802316454,22987.884213028377,0.441875729338228,0.18348216578624016,0.41811537506312335,0.9663333329336173,0.8251678776610012,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,20,100000,4357.982151083681,8653.843416194752,23134.159587260343,23022.30538307942,0.5035892078805331,0.18837866725375063,0.37588952418965915,0.9645130834246276,0.8586929348979615,0.1,Enclosure_code,YearMade,fiModelDesc_code,ModelID,fiProductClassDesc_code,True
20,20,100000,4478.733522607348,8654.628691083186,22934.267874419133,22818.184094045326,0.5174957450481684,0.195285654947936,0.3792864785126224,0.961863064301724,0.8561321760292293,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,20,100000,4376.843517417553,8956.260838221364,22971.8402414335,22955.19534325759,0.48869093882785536,0.19053081822862386,0.3901626932071393,0.9636975535245501,0.8477654611024068,0.2,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,20,100000,4278.219029582368,8824.59418787188,22948.240693815897,23150.636707721584,0.4848063195316287,0.18642906385129843,0.381181489705143,0.9652437407347383,0.8546948597005559,0.25,Enclosure_code,YearMade,fiModelDesc_code,ModelID,fiProductClassDesc_code,True
20,20,100000,4302.848002268375,8855.857995855435,23105.346931015276,23237.56497528303,0.485875903191099,0.1862273704487199,0.38110094604469513,0.965318871051056,0.8547572274980884,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,20,200000,4609.813843645928,8072.847118576542,23083.521154768627,23027.212929171477,0.57102702131423,0.19970150189559038,0.3505785586561215,0.9601190885800265,0.8770885286370282,0.1,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,ModelID,True
20,20,200000,4553.121562919444,8217.243075479055,23002.28457132536,23129.7776532208,0.5540935714201205,0.19794214565084392,0.35526684253857543,0.9608186764967666,0.8737812633014478,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,20,200000,4597.752385860164,8112.687408788338,23081.443017786383,22862.61655106843,0.5667360461688067,0.19919692119410262,0.3548450979207457,0.9603203385889066,0.8740818085268296,0.2,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,20,200000,4513.697731775112,8153.843318209279,23086.2935996878,23028.002469764182,0.5535668954657318,0.1955141786742308,0.35408383028077633,0.9617739510970149,0.874622133576366,0.25,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,20,200000,4452.320772236328,8364.54722879209,23050.303963006983,23259.06414019412,0.5322847310743537,0.1931567054118582,0.35962527031933617,0.9626902206560127,0.8706675094062345,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,40,10000,4361.311034625291,11116.898160314342,23013.54466473482,24045.39844845997,0.3923136626540771,0.18951061638533312,0.46232954650940056,0.9640817353589577,0.7860374278522644,0.1,Enclosure_code,YearMade,fiModelDesc_code,ModelID,fiProductClassDesc_code,True
20,40,10000,4415.706331138826,11457.47901993079,23033.90408675034,22869.9168195531,0.3853994690679782,0.1917046417536681,0.500984726369227,0.9632450062131817,0.7488468685237667,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,40,10000,4396.844624730936,11627.436673456092,22840.140101391506,23063.643247257845,0.3781439321676422,0.1925051512474332,0.5041457045099992,0.9629371338849385,0.7457099636059197,0.2,Enclosure_code,YearMade,fiModelDesc_code,ModelID,fiProductClassDesc_code,True
20,40,10000,4456.039775679992,11236.228017023908,23206.07153662851,23332.20412200254,0.39657790576416624,0.19202042744057604,0.4815759350582749,0.963123238544011,0.7679918154989478,0.25,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,40,10000,4469.6838594062065,11049.273579683924,23091.44493688112,22657.94515113595,0.4045228699581232,0.19356449419357605,0.4876555886238418,0.9625274333637799,0.7621127311276436,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,40,20000,4048.590128675943,9408.654138292219,23121.59389306255,22560.179701829482,0.43030491600266324,0.17509995839390166,0.4170469500971767,0.9693383011427397,0.8259848338315587,0.1,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,40,20000,4211.154640786815,9990.450242326944,22982.855136314993,22937.928982503567,0.421518003557562,0.18323026516112917,0.4355428186192132,0.9664246949110359,0.8102391995490809,0.15,Enclosure_code,YearMade,fiModelDesc_code,ModelID,fiProductClassDesc_code,True
20,40,20000,4286.608256158435,10164.189055492436,23004.579144266147,23419.00541936681,0.42173637589337,0.18633717353733312,0.4340145481621076,0.9652762875260882,0.8115842680506542,0.2,Enclosure_code,YearMade,fiProductClassDesc_code,ModelID,fiModelDesc_code,True
20,40,20000,4171.345092225312,9918.93236148051,22780.880778222567,22687.62904893053,0.42054375815934014,0.18310727898690024,0.4371956338006187,0.9664694890146145,0.8088217421341022,0.25,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,40,20000,4233.671369501411,10421.788834576359,22934.828155300023,22964.030760353937,0.4062326954327998,0.18459573103551027,0.453830990880267,0.9659219819393183,0.7940030988997849,0.3,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,saledate_year_code,True
20,40,50000,4118.587231262365,9095.677367978933,22941.62087786371,23002.737021113215,0.4528070933740165,0.17952468368250196,0.3954171783831813,0.9677701717302916,0.8436139778350504,0.1,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,40,50000,4131.370832386423,9114.912940374228,23090.851986068803,23339.804927341567,0.45325400905220303,0.17891807694575176,0.3905308107222655,0.9679875685083519,0.8474653479229999,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,40,50000,4134.057508295141,9062.513410787637,23048.664895512025,22684.944060526606,0.456171187937127,0.17936212474936514,0.39949463338360375,0.9678284239159911,0.8403880767053705,0.2,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,40,50000,4164.719149206078,9158.045460408357,23338.578530241957,22733.885475745275,0.45476069836198146,0.17844784950417894,0.4028367904896439,0.9681555158210892,0.8377095369909621,0.25,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,40,50000,4267.2971323610445,9417.30622816603,23015.808927077636,23039.464034159453,0.4531335213033715,0.1854072192674773,0.4087467579195186,0.9656231808486687,0.832914948886875,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,40,100000,4260.862253056436,8396.624968922506,23023.079159204888,22937.884757778596,0.5074493941109305,0.1850691744398097,0.3660592533962871,0.965749020105724,0.8659872217251254,0.1,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,40,100000,4235.393649431593,8531.084482792352,23061.420729747893,22892.80853094023,0.4964660305468321,0.18365709984069548,0.37265346762772106,0.9662696728507266,0.8611201344073289,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,40,100000,4255.723782269554,8680.999187429681,23172.01609578639,22765.50472269224,0.49023432560988556,0.18365789859102577,0.38132250056273165,0.9662693546520617,0.8545858798585785,0.2,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,40,100000,4188.127388471477,8796.645923944092,23078.72574704047,23063.711829536653,0.47610503192717746,0.18147134440507606,0.3814063403566561,0.9670677120626417,0.8545233844711215,0.25,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,40,100000,4304.579229033742,8641.92943879857,23040.39266337589,22755.399568257493,0.4981039546224505,0.1868275116628604,0.3797748931138778,0.9650949822427529,0.8557662227677683,0.3,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,saledate_year_code,True
20,40,200000,4541.365984208406,8115.886507151221,23049.828374186527,23396.716907397193,0.5595649939420461,0.19702385243329082,0.34688142525609106,0.9611813859133777,0.8796672601753117,0.1,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,40,200000,4403.5172035640435,8019.81011189436,23048.93546040332,23032.28558788999,0.5490799834566019,0.19105078458521524,0.3481986223768886,0.9634993829998619,0.8787536778307646,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,40,200000,4444.371691835882,7991.490365071126,23033.815357441214,22963.275768318887,0.5561380279279516,0.1929498705649779,0.3480117752231381,0.9627701147621756,0.8788847764254506,0.2,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,40,200000,4354.192472971333,8204.406157809235,22985.189847949612,23052.375521823025,0.5307139102111447,0.18943469694072365,0.3559028504477709,0.9641142563566852,0.8733306276557047,0.25,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,40,200000,4417.538823653284,8303.074049727904,23055.558480003187,23029.492621079084,0.5320365441999219,0.19160406925231308,0.3605409023266119,0.9632876184146578,0.8700080912176995,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,80,10000,4186.153364211081,10460.931626309108,23085.033337335593,21587.528181115842,0.40017022515307904,0.1813362494669126,0.48458218738818065,0.967113510574893,0.7649450487148008,0.1,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,saledate_year_code,True
20,80,10000,3929.720923653289,10673.436244726076,22664.56618181531,23819.65165857062,0.3681776733893951,0.17338610817118846,0.44809371680654425,0.9699337202838706,0.7990780730071679,0.15,YearMade,Enclosure_code,fiProductClassDesc_code,fiModelDesc_code,ProductSize_code,True
20,80,10000,4092.5068161195786,11440.740273532892,22807.39424539349,22628.754790513434,0.35771346243977054,0.17943771971873376,0.505584172856438,0.9677980795020789,0.7442567725433431,0.2,Enclosure_code,YearMade,fiProductClassDesc_code,ModelID,fiModelDesc_code,True
20,80,10000,4293.89776777903,11490.866438617963,23226.945922168477,23797.983793024257,0.37367919910271524,0.1848670842119113,0.482850418697495,0.9658196037888246,0.7667621780348678,0.25,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,80,10000,4283.937959925558,11249.204128221354,23562.317694222576,22848.88087254714,0.3808214262179012,0.18181309731580308,0.49233063934160726,0.9669392746836748,0.7575297181381969,0.3,Enclosure_code,YearMade,fiProductClassDesc_code,ModelID,fiModelDesc_code,True
20,80,20000,4048.783271961014,9489.153792962306,23127.475737896428,22068.674695612903,0.42667485007607536,0.17506377772679801,0.4299829474965564,0.9693509710041892,0.8150221759501487,0.1,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,saledate_year_code,True
20,80,20000,4194.168842826064,11058.032194705595,23150.170382645072,23430.078161024358,0.3792870891472141,0.18117226670479694,0.4719588265437583,0.9671746788758033,0.7771805929117426,0.15,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,saledate_year_code,True
20,80,20000,4114.197827993555,10359.882099144044,23218.607284900143,23000.50271599938,0.3971278619409654,0.17719399693146792,0.45041981156079713,0.9686003249717616,0.7970712611688282,0.2,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,80,20000,4033.138845043951,10336.407378476135,22572.960048645557,22539.59569313696,0.3901876829508769,0.17867124366287757,0.45858885488453766,0.9680744583185152,0.7896541930142913,0.25,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,ModelID,True
20,80,20000,4103.092514372296,10302.631444032468,22965.15048942446,22946.060629318425,0.39825674990527843,0.17866604080220533,0.4489934725818987,0.9680761655901783,0.7983712567883126,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,80,50000,3926.103557018316,9168.13306572069,22914.02493390831,23065.71723628435,0.42823370132986743,0.17134063388437903,0.39747877648037894,0.9706417347742052,0.8419790180512712,0.1,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,80,50000,4032.9678880471133,8985.78107134794,23129.759580955833,22347.66319993027,0.44881661994933686,0.1743627240884815,0.4020904105703534,0.9695969250819754,0.8383017419596259,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,80,50000,3930.0436100196575,9300.807035593758,23157.082740625487,22627.58103027098,0.4225486664737331,0.16971237931991362,0.4110385031060642,0.9711969882302796,0.8310304520095271,0.2,Enclosure_code,YearMade,fiModelDesc_code,ModelID,fiProductClassDesc_code,True
20,80,50000,4007.207803300821,9207.228400555521,23033.0783631702,23058.654670654007,0.4352241118574885,0.1739762154288647,0.3992959924185542,0.9697314693042307,0.8405499544348367,0.25,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,80,50000,4018.196929835069,9612.430793672143,22989.801134811125,23209.381286214964,0.41802089565942524,0.1747817176091498,0.41416144080417056,0.9694504783461196,0.8284588648753385,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,80,100000,4201.126665127358,8648.594821090996,23027.2361070722,23134.92087191717,0.48575829392333564,0.18244163761525398,0.37383291125016477,0.9667146790273646,0.8602349779640228,0.1,Enclosure_code,YearMade,fiModelDesc_code,ModelID,fiProductClassDesc_code,True
20,80,100000,4070.30455539755,8614.738101563466,23039.459959578675,22802.398595588507,0.4724815203214177,0.17666666504070194,0.3777996453070567,0.9687885222695408,0.8572579118666533,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,80,100000,4152.915401062498,8478.268377603754,23097.263220285913,22841.768238554792,0.4898306135286853,0.1798011894939599,0.37117390777537185,0.9676711281456589,0.8622230413388268,0.2,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,80,100000,4177.529816278512,8631.866955997657,23059.05255737146,23032.976184005613,0.4839659644401551,0.18116658548241393,0.3747612504367427,0.9671782306810522,0.8595483871065732,0.25,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,80,100000,4121.167689223197,8713.572370649663,22980.53935172405,22984.04216514315,0.47295959841967006,0.1793329401955058,0.3791140091042986,0.9678392371213654,0.8562677770267667,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,80,200000,4390.473955596925,7753.495571510476,23035.347272813997,23130.21759096512,0.5662573629021377,0.1905972548882952,0.33521066289229656,0.9636724846095163,0.8876281928929518,0.1,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,80,200000,4388.284817951815,7967.725398798312,23071.388627837718,22850.652584474938,0.5507575372280844,0.19020462481642533,0.34868699567082384,0.9638219878866069,0.8784133261609269,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,80,200000,4394.705450962472,7982.895662307781,23063.602400931984,22936.737925145633,0.5505152061190793,0.19054722564870807,0.3480397120270578,0.9636915278696295,0.8788653304853848,0.2,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,80,200000,4318.0671344599505,8105.05260376131,23011.103693052242,23110.728522491852,0.5327623823756635,0.18765145696873756,0.35070519719329923,0.9647866959421496,0.8770034047297037,0.25,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,80,200000,4301.310079768456,8163.763383125211,23043.774267567303,23003.632950933646,0.5268783375886931,0.18665822837113472,0.35489017758796526,0.9651584569131845,0.8740508626992942,0.3,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,saledate_year_code,True
20,160,10000,4274.781830270005,11079.597685539367,23458.65073477164,22201.51489789067,0.38582464378190134,0.18222624474875274,0.4990469225409489,0.9667899057142915,0.7507028719743825,0.1,Enclosure_code,YearMade,fiModelDesc_code,ModelID,fiProductClassDesc_code,True
20,160,10000,4190.463704940749,11314.87722358397,23019.141947744178,23216.11362077268,0.3703499050088169,0.1820425676358195,0.48737171984978367,0.9668566043455399,0.7623103469219452,0.15,Enclosure_code,YearMade,ModelID,saledate_year_code,fiModelDesc_code,True
20,160,10000,4108.379895366797,10906.05122521545,23253.469592656726,22901.83355612515,0.3767064550245257,0.17667814598575834,0.4762086493419039,0.9687809303473285,0.7731118782310752,0.2,YearMade,Enclosure_code,fiModelDesc_code,ModelID,fiProductClassDesc_code,True
20,160,10000,4111.296448972831,10666.857269065264,22573.899599887573,22502.610522328912,0.38542715490305834,0.18212610678011995,0.47402754709195827,0.9668256579835142,0.7752079677850953,0.25,Enclosure_code,YearMade,fiProductClassDesc_code,ModelID,saledate_year_code,True
20,160,10000,4000.1411748348937,10574.825216688621,22423.587526556526,22722.93453307909,0.37827019292215686,0.17838988387105667,0.465381141740044,0.9681725025471205,0.7833481756379457,0.3,YearMade,fiProductClassDesc_code,Hydraulics_Flow_code,fiModelDesc_code,ProductSize_code,True
20,160,20000,4043.5835862720764,10468.409439420364,23112.49946065258,23466.133423580923,0.3862653261387883,0.17495224145514837,0.44610713023990334,0.9693900126549669,0.8008888727855107,0.1,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,saledate_year_code,True
20,160,20000,4045.3176212826934,10186.688474420962,23093.683216579102,23254.49052186282,0.3971180262791574,0.17516987582035135,0.4380525329008562,0.9693137095291726,0.8080459937503943,0.15,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
20,160,20000,4115.899444132589,10047.867436044007,23064.48774819893,23209.62900464796,0.40962915467693306,0.17845180387559195,0.43291805457260096,0.9681529632537507,0.812535091798024,0.2,Enclosure_code,YearMade,fiProductClassDesc_code,fiModelDesc_code,ModelID,True
20,160,20000,3982.379634750608,10205.807219582364,23079.933208266237,23376.485494656812,0.3902072172311298,0.17254727727393473,0.4365843283805479,0.9702254521354943,0.8093559954115883,0.25,Enclosure_code,YearMade,fiModelDesc_code,fiProductClassDesc_code,ModelID,True
